date,ville,categorie,produit,quantite,montant
2024-11-04,Dunkerque,Mode,Jean homme,3,816.81
2024-11-05,Amiens,Maison,Couette 220x240,3,672.27
2024-11-05,Dunkerque,Mode,Pull laine,5,4422.45
2024-11-05,Lille,Sport,Ballon foot,2,200.2
2024-11-05,Dunkerque,Sport,Haltères 10kg,2,176.94
2024-11-05,Lille,Bricolage,Tournevis set,2,1272.56
2024-11-05,En ligne,Électroménager,Aspirateur,3,573.54
2024-11-05,Roubaix,Mode,Baskets ville,1,460.51
2024-11-05,Amiens,Électroménager,Aspirateur,3,516.19
2024-11-05,Lille,Électroménager,Cafetière,3,1176.72
2024-11-05,En ligne,Maison,Set casseroles,1,706.85
2024-11-05,En ligne,Mode,T-shirt coton,2,958.87
2024-11-05,Roubaix,Bricolage,Tournevis set,1,636.28
2024-11-05,Roubaix,Mode,Robe été,1,296.52
2024-11-05,Dunkerque,Maison,Lampe LED,1,134.22
2024-11-05,Lille,Bricolage,Tournevis set,1,636.28
2024-11-05,Dunkerque,Sport,Tapis yoga,1,625.44
2024-11-05,Amiens,Maison,Rideau occultant,3,303.63
2024-11-06,Lille,Mode,Jean homme,3,816.81
2024-11-06,En ligne,Mode,Jean homme,1,272.27
2024-11-06,Roubaix,Maison,Rideau occultant,2,202.42
2024-11-06,Amiens,Électroménager,Aspirateur,2,344.12
2024-11-06,Roubaix,Sport,Tapis yoga,2,1185.05
2024-11-06,Lille,Bricolage,Perceuse,1,105.66
2024-11-06,Tourcoing,Maison,Étagère bois,3,838.77
2024-11-06,Lille,Électroménager,Aspirateur,2,382.36
2024-11-06,En ligne,Bricolage,Tournevis set,2,1272.56
2024-11-07,Lille,Mode,Robe été,5,1482.6
2024-11-07,Dunkerque,Maison,Étagère bois,4,1118.36
2024-11-07,En ligne,Sport,Vélo VTT,3,1635.63
2024-11-07,Amiens,Sport,Ballon foot,4,400.4
2024-11-07,En ligne,Mode,T-shirt coton,2,1009.34
2024-11-07,Amiens,Sport,Haltères 10kg,2,196.6
2024-11-07,Dunkerque,Électroménager,Micro-ondes,5,2265.8
2024-11-07,En ligne,Sport,Chaussures running,1,569.53
2024-11-07,Tourcoing,Bricolage,Boîte à outils,5,416.05
2024-11-07,Lille,Mode,Robe été,2,593.04
2024-11-07,Valenciennes,Électroménager,Réfrigérateur,2,774.74
2024-11-07,Lille,Électroménager,Cafetière,2,784.48
2024-11-07,Lille,Maison,Étagère bois,3,838.77
2024-11-07,Lille,Électroménager,Micro-ondes,1,430.5
2024-11-07,En ligne,Maison,Lampe LED,5,637.54
2024-11-07,En ligne,Sport,Haltères 10kg,2,157.28
2024-11-07,Roubaix,Sport,Raquette tennis,1,670.88
2024-11-07,Lille,Mode,Pull laine,1,884.49
2024-11-07,Lille,Électroménager,Robot cuiseur,1,249.97
2024-11-07,Roubaix,Électroménager,Réfrigérateur,4,1549.48
2024-11-07,Valenciennes,Mode,Pull laine,3,2520.8
2024-11-07,Lille,Maison,Couette 220x240,3,672.27
2024-11-07,Amiens,Mode,Robe été,1,296.52
2024-11-08,Lille,Mode,T-shirt coton,2,1009.34
2024-11-08,En ligne,Mode,Veste hiver,1,655.99
2024-11-08,Tourcoing,Sport,Ballon foot,1,100.1
2024-11-08,Dunkerque,Bricolage,Peinture 5L,1,609.0
2024-11-08,Dunkerque,Sport,Ballon foot,1,100.1
2024-11-08,En ligne,Électroménager,Aspirateur,2,382.36
2024-11-08,Dunkerque,Électroménager,Micro-ondes,1,430.5
2024-11-08,Amiens,Sport,Vélo VTT,1,517.95
2024-11-08,Dunkerque,Sport,Haltères 10kg,2,196.6
2024-11-09,Valenciennes,Maison,Étagère bois,3,838.77
2024-11-09,En ligne,Maison,Set casseroles,1,706.85
2024-11-09,Roubaix,Sport,Tapis yoga,1,658.36
2024-11-09,Lille,Bricolage,Perceuse,4,422.64
2024-11-09,Roubaix,Mode,Robe été,4,1126.78
2024-11-09,Lille,Électroménager,Aspirateur,1,191.18
2024-11-09,Dunkerque,Sport,Vélo VTT,3,1635.63
2024-11-09,Lille,Électroménager,Réfrigérateur,2,736.0
2024-11-09,En ligne,Mode,Jean homme,2,517.31
2024-11-09,Valenciennes,Maison,Étagère bois,4,1118.36
2024-11-09,Roubaix,Sport,Raquette tennis,3,2118.57
2024-11-09,Dunkerque,Mode,Robe été,3,889.56
2024-11-09,Roubaix,Bricolage,Perceuse,3,316.98
2024-11-09,Valenciennes,Maison,Couette 220x240,3,672.27
2024-11-09,Valenciennes,Bricolage,Boîte à outils,2,149.78
2024-11-09,Valenciennes,Mode,Veste hiver,4,2623.96
2024-11-09,Dunkerque,Sport,Chaussures running,3,1708.59
2024-11-09,Dunkerque,Sport,Raquette tennis,2,1412.38
2024-11-10,Lille,Maison,Set casseroles,2,1413.7
2024-11-10,Lille,Électroménager,Bouilloire,4,2904.16
2024-11-10,Valenciennes,Électroménager,Réfrigérateur,1,387.37
2024-11-10,Tourcoing,Mode,Robe été,2,593.04
2024-11-10,Roubaix,Bricolage,Échelle alu,2,709.34
2024-11-10,Dunkerque,Bricolage,Perceuse,2,200.75
2024-11-10,Dunkerque,Bricolage,Boîte à outils,2,166.42
2024-11-10,Tourcoing,Bricolage,Perceuse,2,211.32
2024-11-10,Dunkerque,Sport,Ballon foot,4,400.4
2024-11-10,Amiens,Mode,Pull laine,1,884.49
2024-11-10,Roubaix,Sport,Raquette tennis,2,1412.38
2024-11-10,Amiens,Bricolage,Peinture 5L,4,2436.0
2024-11-10,Lille,Bricolage,Perceuse,2,211.32
2024-11-10,Lille,Bricolage,Peinture 5L,4,2436.0
2024-11-10,Lille,Mode,Baskets ville,2,921.02
2024-11-10,Valenciennes,Maison,Lampe LED,1,134.22
2024-11-10,Valenciennes,Bricolage,Boîte à outils,2,166.42
2024-11-11,Tourcoing,Mode,Veste hiver,2,1180.78
2024-11-11,Dunkerque,Sport,Ballon foot,1,100.1
2024-11-11,Lille,Sport,Haltères 10kg,1,98.3
2024-11-11,Dunkerque,Maison,Canapé 3 places,3,738.69
2024-11-11,Roubaix,Sport,Haltères 10kg,1,93.38
2024-11-11,Roubaix,Électroménager,Cafetière,3,1176.72
2024-11-11,Lille,Électroménager,Réfrigérateur,1,387.37
2024-11-11,Tourcoing,Bricolage,Tournevis set,2,1272.56
2024-11-11,Amiens,Maison,Rideau occultant,2,202.42
2024-11-11,En ligne,Maison,Lampe LED,1,107.38
2024-11-11,Lille,Sport,Raquette tennis,4,2824.76
2024-11-11,Tourcoing,Sport,Ballon foot,1,100.1
2024-11-11,Dunkerque,Bricolage,Peinture 5L,2,1218.0
2024-11-11,Lille,Électroménager,Aspirateur,1,181.62
2024-11-11,Dunkerque,Électroménager,Bouilloire,2,1452.08
2024-11-11,En ligne,Maison,Set casseroles,1,706.85
2024-11-11,Lille,Électroménager,Cafetière,2,784.48
2024-11-11,Amiens,Électroménager,Cafetière,1,392.24
2024-11-11,En ligne,Bricolage,Boîte à outils,3,249.63
2024-11-11,Amiens,Électroménager,Bouilloire,2,1452.08
2024-11-11,Dunkerque,Mode,Robe été,1,281.69
2024-11-11,Roubaix,Maison,Rideau occultant,1,101.21
2024-11-12,En ligne,Sport,Chaussures running,2,1139.06
2024-11-12,Amiens,Mode,Veste hiver,2,1311.98
2024-11-12,Dunkerque,Sport,Maillot bain,2,701.54
2024-11-12,Roubaix,Maison,Lampe LED,2,268.44
2024-11-12,Dunkerque,Bricolage,Peinture 5L,1,609.0
2024-11-12,Lille,Maison,Lampe LED,3,402.66
2024-11-12,Lille,Mode,Veste hiver,1,655.99
2024-11-12,Lille,Mode,Baskets ville,2,921.02
2024-11-12,Lille,Maison,Set casseroles,3,2120.55
2024-11-12,Dunkerque,Électroménager,Aspirateur,1,191.18
2024-11-13,Valenciennes,Maison,Couette 220x240,1,224.09
2024-11-13,Dunkerque,Mode,T-shirt coton,4,2018.68
2024-11-13,Amiens,Sport,Raquette tennis,1,706.19
2024-11-13,Amiens,Maison,Canapé 3 places,1,246.23
2024-11-13,Tourcoing,Bricolage,Peinture 5L,1,609.0
2024-11-13,En ligne,Sport,Haltères 10kg,3,294.9
2024-11-13,Tourcoing,Sport,Tapis yoga,2,1316.72
2024-11-13,Amiens,Sport,Chaussures running,3,1708.59
2024-11-13,Dunkerque,Mode,Baskets ville,3,1381.53
2024-11-13,Lille,Sport,Maillot bain,2,701.54
2024-11-13,Lille,Sport,Tapis yoga,3,1876.33
2024-11-13,Roubaix,Bricolage,Perceuse,5,528.3
2024-11-13,Amiens,Mode,Veste hiver,4,2623.96
2024-11-13,Amiens,Maison,Canapé 3 places,3,738.69
2024-11-13,Roubaix,Sport,Tapis yoga,2,1316.72
2024-11-13,Roubaix,Sport,Vélo VTT,3,1635.63
2024-11-14,Amiens,Électroménager,Aspirateur,2,382.36
2024-11-14,Tourcoing,Mode,Robe été,1,296.52
2024-11-14,Amiens,Sport,Tapis yoga,3,1975.08
2024-11-14,Valenciennes,Mode,Baskets ville,2,921.02
2024-11-14,Valenciennes,Électroménager,Robot cuiseur,2,499.94
2024-11-14,Lille,Maison,Couette 220x240,4,896.36
2024-11-14,Roubaix,Mode,Robe été,2,563.39
2024-11-14,En ligne,Sport,Chaussures running,1,512.58
2024-11-14,Roubaix,Mode,Pull laine,4,3537.96
2024-11-14,Dunkerque,Maison,Canapé 3 places,1,246.23
2024-11-14,Amiens,Électroménager,Robot cuiseur,2,499.94
2024-11-14,Tourcoing,Bricolage,Peinture 5L,3,1827.0
2024-11-14,Valenciennes,Sport,Chaussures running,1,569.53
2024-11-14,Valenciennes,Sport,Vélo VTT,2,1090.42
2024-11-14,En ligne,Mode,Veste hiver,2,1311.98
2024-11-14,Dunkerque,Maison,Rideau occultant,2,202.42
2024-11-15,Roubaix,Bricolage,Boîte à outils,3,249.63
2024-11-15,Amiens,Électroménager,Bouilloire,3,2178.12
2024-11-15,Dunkerque,Maison,Set casseroles,4,2827.4
2024-11-15,Dunkerque,Maison,Lampe LED,2,241.6
2024-11-15,Tourcoing,Bricolage,Tournevis set,2,1272.56
2024-11-15,Valenciennes,Sport,Raquette tennis,1,706.19
2024-11-15,Dunkerque,Mode,Baskets ville,1,460.51
2024-11-15,Dunkerque,Mode,Jean homme,4,1089.08
2024-11-15,En ligne,Mode,Jean homme,1,272.27
2024-11-15,Valenciennes,Sport,Chaussures running,1,569.53
2024-11-15,En ligne,Mode,Robe été,3,889.56
2024-11-15,Amiens,Mode,Pull laine,2,1592.08
2024-11-15,Tourcoing,Mode,Pull laine,1,884.49
2024-11-15,Dunkerque,Maison,Rideau occultant,2,202.42
2024-11-15,En ligne,Mode,T-shirt coton,3,1362.61
2024-11-15,Roubaix,Mode,Veste hiver,2,1180.78
2024-11-15,Lille,Bricolage,Tournevis set,2,1272.56
2024-11-15,Amiens,Bricolage,Peinture 5L,3,1827.0
2024-11-16,Valenciennes,Sport,Raquette tennis,4,2683.52
2024-11-16,En ligne,Électroménager,Cafetière,2,784.48
2024-11-16,Roubaix,Mode,Robe été,2,593.04
2024-11-16,Amiens,Électroménager,Micro-ondes,4,1812.64
2024-11-16,En ligne,Électroménager,Micro-ondes,3,1359.48
2024-11-16,Roubaix,Sport,Raquette tennis,2,1412.38
2024-11-16,Roubaix,Sport,Tapis yoga,1,658.36
2024-11-16,Roubaix,Maison,Canapé 3 places,1,246.23
2024-11-16,En ligne,Bricolage,Tournevis set,3,1908.84
2024-11-16,Amiens,Sport,Maillot bain,3,1052.31
2024-11-16,Lille,Maison,Lampe LED,2,268.44
2024-11-16,Roubaix,Maison,Canapé 3 places,3,701.76
2024-11-16,Dunkerque,Maison,Étagère bois,1,265.61
2024-11-16,Amiens,Sport,Haltères 10kg,2,196.6
2024-11-16,Roubaix,Mode,T-shirt coton,3,1438.31
2024-11-16,Roubaix,Sport,Maillot bain,4,1403.08
2024-11-16,En ligne,Maison,Canapé 3 places,4,886.43
2024-11-16,Lille,Bricolage,Perceuse,3,316.98
2024-11-16,Roubaix,Sport,Raquette tennis,2,1412.38
2024-11-16,En ligne,Sport,Vélo VTT,1,545.21
2024-11-16,Tourcoing,Mode,Robe été,2,593.04
2024-11-16,Valenciennes,Électroménager,Robot cuiseur,4,799.9
2024-11-16,En ligne,Mode,Pull laine,2,1680.53
2024-11-17,Roubaix,Électroménager,Micro-ondes,3,1359.48
2024-11-17,Tourcoing,Sport,Maillot bain,5,1753.85
2024-11-17,En ligne,Électroménager,Micro-ondes,1,453.16
2024-11-17,Dunkerque,Sport,Maillot bain,1,333.23
2024-11-17,En ligne,Sport,Haltères 10kg,1,98.3
2024-11-17,Roubaix,Maison,Étagère bois,3,838.77
2024-11-17,Tourcoing,Mode,Pull laine,2,1680.53
2024-11-17,Amiens,Mode,Pull laine,3,2520.8
2024-11-17,Lille,Mode,Robe été,3,845.08
2024-11-18,En ligne,Maison,Rideau occultant,2,202.42
2024-11-18,Roubaix,Électroménager,Bouilloire,2,1452.08
2024-11-18,Roubaix,Électroménager,Robot cuiseur,1,249.97
2024-11-18,Tourcoing,Électroménager,Cafetière,3,941.38
2024-11-18,Roubaix,Électroménager,Réfrigérateur,1,387.37
2024-11-18,Amiens,Mode,Baskets ville,2,921.02
2024-11-18,Tourcoing,Maison,Set casseroles,1,706.85
2024-11-18,Tourcoing,Bricolage,Perceuse,1,105.66
2024-11-18,En ligne,Électroménager,Bouilloire,1,726.04
2024-11-18,En ligne,Électroménager,Cafetière,2,784.48
2024-11-18,Roubaix,Électroménager,Bouilloire,2,1452.08
2024-11-18,Amiens,Maison,Étagère bois,2,447.34
2024-11-18,Dunkerque,Bricolage,Boîte à outils,1,83.21
2024-11-18,Roubaix,Électroménager,Aspirateur,3,573.54
2024-11-18,Lille,Bricolage,Perceuse,1,105.66
2024-11-19,Lille,Bricolage,Tournevis set,1,636.28
2024-11-19,En ligne,Électroménager,Robot cuiseur,3,749.91
2024-11-19,Lille,Sport,Vélo VTT,3,1635.63
2024-11-19,Roubaix,Électroménager,Micro-ondes,1,453.16
2024-11-19,Dunkerque,Bricolage,Tournevis set,3,1908.84
2024-11-19,Valenciennes,Maison,Couette 220x240,1,224.09
2024-11-19,Lille,Mode,Baskets ville,2,921.02
2024-11-19,Roubaix,Mode,Jean homme,2,544.54
2024-11-20,Lille,Mode,Baskets ville,2,921.02
2024-11-20,Tourcoing,Bricolage,Échelle alu,1,336.94
2024-11-20,En ligne,Électroménager,Aspirateur,3,516.19
2024-11-20,Amiens,Sport,Raquette tennis,3,2118.57
2024-11-20,Dunkerque,Électroménager,Réfrigérateur,1,387.37
2024-11-20,Dunkerque,Électroménager,Aspirateur,1,191.18
2024-11-20,Lille,Mode,Pull laine,4,3537.96
2024-11-20,Lille,Maison,Rideau occultant,3,303.63
2024-11-20,Dunkerque,Sport,Raquette tennis,1,706.19
2024-11-20,En ligne,Sport,Vélo VTT,1,517.95
2024-11-20,Valenciennes,Maison,Couette 220x240,3,672.27
2024-11-20,En ligne,Maison,Rideau occultant,1,101.21
2024-11-20,Lille,Maison,Rideau occultant,3,303.63
2024-11-20,Tourcoing,Sport,Haltères 10kg,1,93.38
2024-11-20,Amiens,Électroménager,Bouilloire,3,2178.12
2024-11-20,Amiens,Maison,Canapé 3 places,2,492.46
2024-11-20,En ligne,Électroménager,Micro-ondes,1,453.16
2024-11-20,Amiens,Électroménager,Réfrigérateur,4,1549.48
2024-11-20,Dunkerque,Électroménager,Réfrigérateur,4,1549.48
2024-11-20,Tourcoing,Bricolage,Perceuse,2,190.19
2024-11-20,Dunkerque,Maison,Lampe LED,1,134.22
2024-11-20,Dunkerque,Électroménager,Aspirateur,2,363.24
2024-11-20,Dunkerque,Maison,Étagère bois,1,279.59
2024-11-20,Roubaix,Sport,Chaussures running,1,569.53
2024-11-21,Lille,Maison,Set casseroles,2,1413.7
2024-11-21,Lille,Maison,Lampe LED,2,268.44
2024-11-21,Dunkerque,Mode,Baskets ville,2,921.02
2024-11-21,Amiens,Électroménager,Réfrigérateur,3,1162.11
2024-11-21,Lille,Sport,Tapis yoga,2,1316.72
2024-11-21,Valenciennes,Électroménager,Cafetière,3,1117.88
2024-11-21,Lille,Bricolage,Tournevis set,3,1908.84
2024-11-21,Valenciennes,Sport,Tapis yoga,1,658.36
2024-11-22,Amiens,Bricolage,Échelle alu,2,638.41
2024-11-22,Lille,Électroménager,Réfrigérateur,3,1162.11
2024-11-22,Tourcoing,Sport,Tapis yoga,1,592.52
2024-11-22,Tourcoing,Maison,Couette 220x240,2,448.18
2024-11-22,Amiens,Sport,Haltères 10kg,5,491.5
2024-11-22,Amiens,Mode,T-shirt coton,3,1514.01
2024-11-22,Lille,Mode,Baskets ville,2,921.02
2024-11-22,Lille,Maison,Set casseroles,2,1413.7
2024-11-22,Roubaix,Électroménager,Micro-ondes,2,906.32
2024-11-22,Lille,Bricolage,Échelle alu,2,709.34
2024-11-22,Lille,Bricolage,Boîte à outils,2,158.1
2024-11-22,Roubaix,Mode,Jean homme,3,816.81
2024-11-22,Lille,Électroménager,Micro-ondes,3,1359.48
2024-11-22,Roubaix,Sport,Maillot bain,4,1403.08
2024-11-23,Valenciennes,Électroménager,Cafetière,3,1176.72
2024-11-23,En ligne,Bricolage,Boîte à outils,3,249.63
2024-11-23,Valenciennes,Électroménager,Aspirateur,3,458.83
2024-11-23,Valenciennes,Sport,Raquette tennis,3,2118.57
2024-11-23,En ligne,Bricolage,Peinture 5L,1,578.55
2024-11-23,Roubaix,Sport,Raquette tennis,4,2824.76
2024-11-23,Roubaix,Bricolage,Tournevis set,2,1272.56
2024-11-23,Tourcoing,Bricolage,Tournevis set,2,1145.3
2024-11-23,Lille,Électroménager,Réfrigérateur,1,387.37
2024-11-23,Amiens,Mode,Veste hiver,1,655.99
2024-11-23,Dunkerque,Maison,Set casseroles,1,636.17
2024-11-23,Valenciennes,Sport,Chaussures running,2,1139.06
2024-11-23,Dunkerque,Électroménager,Micro-ondes,1,453.16
2024-11-23,Roubaix,Mode,Jean homme,1,272.27
2024-11-23,Amiens,Bricolage,Tournevis set,2,1272.56
2024-11-24,Amiens,Mode,Veste hiver,2,1311.98
2024-11-24,Valenciennes,Électroménager,Robot cuiseur,2,499.94
2024-11-24,Roubaix,Électroménager,Micro-ondes,2,906.32
2024-11-24,Amiens,Maison,Set casseroles,1,671.51
2024-11-24,En ligne,Maison,Rideau occultant,1,101.21
2024-11-24,Lille,Sport,Haltères 10kg,4,393.2
2024-11-24,Dunkerque,Sport,Chaussures running,2,1139.06
2024-11-24,Amiens,Bricolage,Échelle alu,2,709.34
2024-11-24,Lille,Sport,Vélo VTT,4,1962.76
2024-11-24,Amiens,Mode,Baskets ville,4,1842.04
2024-11-24,Amiens,Bricolage,Perceuse,2,200.75
2024-11-24,Lille,Mode,Robe été,4,1126.78
2024-11-24,Tourcoing,Électroménager,Micro-ondes,1,453.16
2024-11-24,Roubaix,Bricolage,Peinture 5L,2,1157.1
2024-11-24,Dunkerque,Bricolage,Échelle alu,3,1064.01
2024-11-24,Dunkerque,Sport,Raquette tennis,3,1906.71
2024-11-24,En ligne,Bricolage,Perceuse,4,422.64
2024-11-24,En ligne,Bricolage,Boîte à outils,5,416.05
2024-11-25,En ligne,Bricolage,Perceuse,4,401.51
2024-11-25,Amiens,Sport,Maillot bain,4,1403.08
2024-11-25,Lille,Électroménager,Micro-ondes,4,1812.64
2024-11-25,Roubaix,Bricolage,Peinture 5L,4,2314.2
2024-11-25,Dunkerque,Mode,Jean homme,1,272.27
2024-11-25,Lille,Mode,Baskets ville,4,1842.04
2024-11-25,Lille,Bricolage,Peinture 5L,1,609.0
2024-11-25,Dunkerque,Sport,Ballon foot,2,200.2
2024-11-25,En ligne,Sport,Maillot bain,3,947.08
2024-11-26,Roubaix,Bricolage,Tournevis set,1,636.28
2024-11-26,Valenciennes,Maison,Lampe LED,5,671.1
2024-11-26,Dunkerque,Maison,Étagère bois,1,279.59
2024-11-26,En ligne,Bricolage,Peinture 5L,4,2436.0
2024-11-26,Roubaix,Maison,Canapé 3 places,3,738.69
2024-11-26,Lille,Électroménager,Cafetière,1,372.63
2024-11-26,Tourcoing,Mode,T-shirt coton,2,1009.34
2024-11-26,Amiens,Sport,Vélo VTT,1,545.21
2024-11-26,Valenciennes,Maison,Lampe LED,1,134.22
2024-11-26,En ligne,Maison,Étagère bois,5,1258.16
2024-11-26,Valenciennes,Électroménager,Micro-ondes,2,906.32
2024-11-26,Roubaix,Maison,Rideau occultant,4,404.84
2024-11-26,Dunkerque,Maison,Set casseroles,2,1413.7
2024-11-26,Tourcoing,Mode,Veste hiver,1,655.99
2024-11-26,Dunkerque,Bricolage,Perceuse,3,316.98
2024-11-26,Roubaix,Bricolage,Perceuse,1,105.66
2024-11-26,Amiens,Maison,Set casseroles,2,1413.7
2024-11-26,Roubaix,Mode,Pull laine,3,2653.47
2024-11-26,Valenciennes,Maison,Couette 220x240,2,448.18
2024-11-27,En ligne,Mode,T-shirt coton,1,504.67
2024-11-27,Dunkerque,Bricolage,Boîte à outils,2,166.42
2024-11-27,En ligne,Sport,Haltères 10kg,2,196.6
2024-11-27,En ligne,Électroménager,Micro-ondes,2,906.32
2024-11-27,Tourcoing,Sport,Raquette tennis,1,706.19
2024-11-27,Valenciennes,Maison,Rideau occultant,1,96.15
2024-11-27,Dunkerque,Mode,Jean homme,1,272.27
2024-11-27,Valenciennes,Sport,Maillot bain,2,701.54
2024-11-27,Lille,Sport,Haltères 10kg,1,98.3
2024-11-27,Amiens,Sport,Tapis yoga,3,1876.33
2024-11-27,Tourcoing,Mode,Baskets ville,4,1842.04
2024-11-27,Lille,Bricolage,Peinture 5L,2,1218.0
2024-11-27,Lille,Maison,Canapé 3 places,2,492.46
2024-11-27,Dunkerque,Électroménager,Robot cuiseur,3,749.91
2024-11-28,Tourcoing,Maison,Set casseroles,3,2120.55
2024-11-28,Tourcoing,Électroménager,Cafetière,5,1961.2
2024-11-28,Dunkerque,Sport,Ballon foot,3,285.28
2024-11-28,Roubaix,Bricolage,Boîte à outils,1,83.21
2024-11-28,En ligne,Bricolage,Tournevis set,1,636.28
2024-11-28,Tourcoing,Bricolage,Boîte à outils,1,83.21
2024-11-28,Lille,Sport,Chaussures running,3,1623.16
2024-11-28,Tourcoing,Électroménager,Cafetière,1,392.24
2024-11-28,Dunkerque,Électroménager,Bouilloire,2,1452.08
2024-11-28,Roubaix,Maison,Couette 220x240,3,672.27
2024-11-28,Dunkerque,Mode,Pull laine,1,884.49
2024-11-28,Roubaix,Sport,Tapis yoga,1,625.44
2024-11-28,Tourcoing,Sport,Chaussures running,1,569.53
2024-11-28,Dunkerque,Bricolage,Boîte à outils,4,332.84
2024-11-29,Valenciennes,Électroménager,Bouilloire,2,1379.48
2024-11-29,Valenciennes,Électroménager,Aspirateur,1,181.62
2024-11-29,Valenciennes,Sport,Vélo VTT,4,2180.84
2024-11-29,Roubaix,Mode,Pull laine,5,4422.45
2024-11-29,Valenciennes,Mode,Veste hiver,1,655.99
2024-11-29,Valenciennes,Maison,Rideau occultant,1,91.09
2024-11-29,Dunkerque,Électroménager,Robot cuiseur,5,1249.85
2024-11-29,Roubaix,Maison,Lampe LED,3,362.39
2024-11-29,Lille,Électroménager,Micro-ondes,1,453.16
2024-11-29,Lille,Sport,Haltères 10kg,1,98.3
2024-11-29,Roubaix,Bricolage,Perceuse,5,528.3
2024-11-30,Amiens,Électroménager,Micro-ondes,3,1359.48
2024-11-30,En ligne,Maison,Canapé 3 places,4,984.92
2024-11-30,Tourcoing,Mode,Pull laine,2,1768.98
2024-11-30,Valenciennes,Mode,Baskets ville,4,1842.04
2024-11-30,Valenciennes,Électroménager,Aspirateur,3,573.54
2024-11-30,Roubaix,Sport,Maillot bain,2,701.54
2024-11-30,Valenciennes,Sport,Ballon foot,5,450.45
2024-11-30,Dunkerque,Électroménager,Bouilloire,1,726.04
2024-11-30,Amiens,Bricolage,Échelle alu,2,709.34
2024-11-30,Amiens,Sport,Maillot bain,3,1052.31
2024-11-30,Dunkerque,Sport,Ballon foot,2,200.2
2024-11-30,En ligne,Maison,Canapé 3 places,3,738.69
2024-11-30,Lille,Mode,T-shirt coton,2,1009.34
2024-12-01,Tourcoing,Sport,Maillot bain,2,701.54
2024-12-01,Valenciennes,Électroménager,Bouilloire,6,4356.24
2024-12-01,Amiens,Maison,Rideau occultant,3,303.63
2024-12-01,Lille,Électroménager,Micro-ondes,4,1812.64
2024-12-01,Lille,Bricolage,Perceuse,6,602.26
2024-12-01,En ligne,Électroménager,Réfrigérateur,2,774.74
2024-12-01,Amiens,Bricolage,Boîte à outils,5,416.05
2024-12-01,Dunkerque,Sport,Chaussures running,7,3986.71
2024-12-01,Dunkerque,Maison,Lampe LED,1,134.22
2024-12-01,En ligne,Sport,Raquette tennis,2,1412.38
2024-12-01,Valenciennes,Maison,Lampe LED,4,536.88
2024-12-01,Roubaix,Sport,Raquette tennis,8,5367.04
2024-12-01,Lille,Bricolage,Perceuse,1,105.66
2024-12-01,En ligne,Maison,Étagère bois,6,1677.54
2024-12-01,Lille,Maison,Canapé 3 places,1,246.23
2024-12-01,Roubaix,Sport,Chaussures running,5,2847.65
2024-12-01,Dunkerque,Bricolage,Perceuse,8,845.28
2024-12-01,En ligne,Bricolage,Échelle alu,6,2128.02
2024-12-01,En ligne,Bricolage,Boîte à outils,6,499.26
2024-12-01,Roubaix,Sport,Chaussures running,6,3417.18
2024-12-01,En ligne,Bricolage,Échelle alu,5,1773.35
2024-12-01,Valenciennes,Mode,T-shirt coton,3,1514.01
2024-12-01,Valenciennes,Maison,Set casseroles,3,2120.55
2024-12-01,Amiens,Sport,Tapis yoga,10,6583.6
2024-12-02,Amiens,Électroménager,Cafetière,4,1568.96
2024-12-02,Tourcoing,Mode,Robe été,5,1334.34
2024-12-02,Dunkerque,Sport,Chaussures running,8,4556.24
2024-12-02,Roubaix,Mode,Robe été,7,2075.64
2024-12-02,Roubaix,Électroménager,Cafetière,3,1176.72
2024-12-02,Amiens,Électroménager,Bouilloire,9,6534.36
2024-12-02,Lille,Mode,Pull laine,9,7960.41
2024-12-02,Dunkerque,Mode,Robe été,8,2372.16
2024-12-02,En ligne,Électroménager,Réfrigérateur,2,774.74
2024-12-02,Roubaix,Maison,Canapé 3 places,8,1969.84
2024-12-02,En ligne,Électroménager,Micro-ondes,3,1223.53
2024-12-02,Dunkerque,Sport,Tapis yoga,5,2633.44
2024-12-02,En ligne,Bricolage,Tournevis set,5,3181.4
2024-12-03,Tourcoing,Bricolage,Échelle alu,3,1064.01
2024-12-03,Lille,Électroménager,Réfrigérateur,8,3098.96
2024-12-03,Tourcoing,Mode,Robe été,4,1186.08
2024-12-03,En ligne,Mode,Veste hiver,6,3935.94
2024-12-03,Roubaix,Maison,Set casseroles,4,2261.92
2024-12-03,Dunkerque,Électroménager,Robot cuiseur,3,749.91
